essay_id	sent_id	sent_text	sent_label	essay_topic_id
25	11	Allerdings zeigen sich bei dem letzten Beispiel auch ihre Schwächen:	own	1
25	12	Sie können den Präsenzunterricht und die Interaktionen miteinander nicht komplett ersetzen.	own	1
25	13	Daher müssen Lehrer sich gut darüber im Klaren sein, wie genau sie diese Medien im Unterricht einsetzen wollen.	own	1
25	14	Letztendlich kommt es auf die Balance an.	own	1
26	0	"Der Zeitungsartikel ""Twitter-Unterricht"" von  Tomasz Kurianowicz erschien am 22."	info_article	1
26	1	Juni 2011 in der Zeitonline und behandelt die Vorteile der Nutzung von sozialen Medien wie Twitter im Schulunterricht.	info_article_topic	1
26	2	<PB> Der Autor weist auf neue Unterrichtsformen hin, wie die Nutzung von Twitter, mit denen sich Schüler an Diskussionen beteiligen können.	article_pro	1
26	3	Sie erhalten so die Chance sich untereinander auszutauschen und neue Denkanstöße zu erhalten, indem sie die Tweets ihrer Mitschüler zu einem Thema lesen und kommentieren können.	article_pro	1
26	4	Der Artikel weißt darauf hin, dass auf diese Weise vor allem schüchterne Schüler sich eher am Unterricht beteiligen würden.	article_pro	1
26	5	<PB> Des Weiteren kann der Unterricht interessanter und abwechslungsreicher gestaltet werden als bisher, da auf viele Inhalte im Internet zurück gegriffen werden kann.	article_pro	1
26	6	Konkret genannt wird der Austausch von Nachrichten zweier Gruppen, in denen sich  die Inhalte zu einer  Konfliktsituation entwickeln.	article_pro	1
26	7	So konnte der Beginn der Kuba-Krise nachgestellt werden und die Schüler können die Situation besser visualisieren.	article_pro	1
26	8	<PB> Zuletzt verweißt der Autor darauf, dass durch die rege Beteilung am Unterricht und am Geschehen dafür sorgt, dass die Lerninhalte länger im Gedächtnis der Schüler bleiben.	article_pro	1
26	9	Dies wäre nicht so, wenn die Schüler einfach nur normale Bücher lesen würden.	article_pro	1
26	10	<PB> Auf Grund der genannten Argumente des Autors, schließe ich mich der Meinung an, dass ein sinnvoller Einsatz von Twitter und anderer sozialer Medien im Unterricht eine gute Lösung ist, um Lerninhalte gezielt zu vermitteln, sodass diese lange im Gedächtnis abgerufen werden können.	own	1
27	0	Ich habe gelesen und verstanden gelesen und die Position des Autors verstanden habe, ist klar, dass ich ihm zustimme.	own	1
27	1	Social Media ist zunächst ein fester Bestandteil unseres täglichen Lebens geworden und sollte Teil der Ausbildung der Schüler sein.	own	1
27	2	Obwohl es, wie ich in dem Artikel gelesen habe, Reaktionen auf die Teilnahme von Schülern an sozialen Medien zum Spaß und die Nichtteilnahme am Bildungsprozess gegeben hat, glaube ich, dass Twitter dem Bildungsprozess von Natur aus etwas zu bieten hat.	own	1
27	3	Mit anderen Worten, Kinder können ihre Meinung äußern und aktiv an einem kurzen Tweet teilnehmen, während sie Schwierigkeiten haben, die Hände zu heben und vor allen zu sprechen.	article_pro	1
27	4	Twitter ist auch eine bekannte und neuere Technologie, und es wäre gut, sie im täglichen Leben der Schüler zu verwenden, nicht nur, wenn sie zu Hause oder heimlich in der Schule sind, sondern offensichtlich und etwas viel Wichtigeres zu tun, als Zeit zu töten.	own	1
27	5	Kinder haben also schon in jungen Jahren die Möglichkeit, durch Technologie zu leben und mit anderen zu interagieren, die in den kommenden Jahren voraussichtlich in unserem Leben noch wichtiger und nützlicher wird.	own	1
27	6	Für diejenigen, die nicht einverstanden sind, könnten Bücher aufbewahrt werden und es gibt eine Kombination aus Büchern und sozialen Medien für eine bessere und umfassendere Ausbildung der Schüler.	own	1
27	7	Es ist sehr wichtig, sich weiterzuentwickeln und nicht in alten und veralteten Praktiken zu stecken, da die Technologie vor uns liegt und es gut wäre, sie zuerst zu kennen.	own	1
27	8	Für diejenigen Lehrer und Schulen, die nicht wissen, wie man Technologie oder Twitter einsetzt, könnte es auch Schulungen für sie geben.	own	1
28	0	Der Artikel spricht über die Nutzung des Internets, sozialer Netzwerke usw. im Unterricht.	intro_topic	1
28	1	Die Lehrer spielen dabei die Hauptrolle, da sie selbst entscheiden, ob sie das soziale Netzwerke nutzen oder nicht.	intro_topic	1
28	2	Der Artikel erwähnt den Geschichtslehrer Daniel Eisenmenger, der dieses System bereits erfolgreich einsetzt, Als Beispiel haben wir auch eine Studie, die die Nutzung des Internets und sozialer Netzwerke bestätigt.	article_pro	1
28	3	<PB> Aber es gibt immer noch viele Lehrer, die dagegen sind und es nicht benutzen.	article_con	1
28	4	Das bestätigt eine jüngst veröffentlichte Studie der Babson Survey Research Group.	article_con	1
28	5	Dort heißt es, dass nur zwei Prozent der Lehrer in den Vereinigten Staaten Twitter als Unterrichtsmedium verwendeten und mindestens fünfzig Prozent auf das Internet mit Skepsis reagierten,	article_con	1
28	6	obwohl der positive Effekt für die Gesprächskultur durch Psychologen bewiesen sei.	article_pro	1
28	7	Vor allem die Angst vor Zerstreuung ist immer noch groß.	article_con	1
28	8	Mit dem Aufkommen einer neuen Generation moderner Lehrer gibt es jedoch die Meinung, dass eine solche Methode ganz normal sein und im Laufe der Zeit überall auf der Welt angewendet werden wird.	article_pro	1
28	9	Auch deutsche Erziehungswissenschaftler sind inzwischen der Ansicht, dass Schüler und Lehrer sich dringend mit sozialen Medien auseinandersetzen müssen.	article_pro	1
28	10	<PB> Ich bin der Meinung, dass eine solche Methode überall angewendet werden sollte, da sie sich gut auf Lehrer und Schüler auswirkt.	own	1
28	11	Bücher waren früher in einer solchen Situation, also denke ich, dass es mit dem Internet oder passieren wird.	own	1
28	12	soziale Netzwerke.	own	1
28	13	Die Welt entwickelt sich und wir Menschen auch.	own	1
28	14	Deshalb ist es wichtig, dass wir uns an das anpassen, was wir wollen.	own	1
29	0	Der Autor, Tomasz Kurianowicz, geht zuverlässig auf das Thema ein und versucht, uns mit dem Thema Social Media vertraut zu machen, um den Horizont des normalerweise langweiligen Unterrichts in der Schule zu erweitern.	intro_topic	1
29	1	Er listet viele gute Punkte auf, darunter die Möglichkeit, mit der gesamten Gruppe zu kommunizieren, mit Menschen zu diskutieren, die sich zuvor nicht sinnvoll ausdrücken konnten, oder den Versuch, die Sichtweise auf soziale Medien selbst zu ändern, nicht als Zeitverschwendung, aber als eine Art Brücke zum Wissen, die sowohl Schülern als auch Lehrern dienen sollte.	own	1
29	2	Aus meiner Sicht müssen die Inhalte, die wir täglich in sozialen Medien verwenden, nicht mit Zeitverschwendung und Internetabhängigkeit verbunden sein, sondern mit einer Art Wissensschatz, aus dem jeder schöpfen könnte, wenn wir erlaubte es.	own	1
29	3	Der skeptische Standpunkt der Lehrer ist in dieser Hinsicht völlig verständlich, aber sollten wir diese Art von Experiment nicht auf die Probe stellen?	own	1
29	4	Psychologen aus Amerika erwähnen ständig die positiven Aspekte dieser Art der Lernerziehung,	article_pro	1
29	5	die vom Autor des Artikels wunderschön präsentiert wurde.	other	1
29	6	Trotzdem ist es eine der Nischen-Lernmethoden, die viele Jahre braucht, um sich dauerhaft an Schulen und Universitäten niederzulassen.	own	1
29	7	Es sollte jedoch daran erinnert werden, worauf Herr Tomasz Kurianowicz zu Recht hingewiesen hat, dass auch standardmäßiges und gemeinsames Lernen unter Verwendung von Büchern und Quellenmaterialien sehr wichtig ist und beide Lernmethoden angewendet werden sollten, da beide äußerst effektiv und die alten bewährten Methoden sind Methoden müssen überhaupt nicht schlecht sein.	own	1
29	8	Es sollte auch daran erinnert werden, dass ein wichtiges Thema der Lehrer und seine Herangehensweise an den Unterricht ist und dass die unangemessene Nutzung sozialer Medien den Unterricht in dem von ihm gelehrten Fach negativ beeinflussen kann, da die einfachsten Methoden missbraucht werden, unter denen es vielen fehlt, die zu fördern Durchschnittlicher Schüler.	own	1
30	0	"In der Zeitungsartikel ""Twitter-Unterricht"" von Tomasz Kurianowicz aus der Zeit Online (22.06.2011) ist geht es um die Integration von Social Media in den Lernprozess."	info_article_topic	1
30	1	Der Autor verteidigt die Überzeugung, dass das ist eine gute Idee, indem er viele Argumente vorbringt.	intro_topic	1
30	2	<PB> Aus der Sicht den Autor, dass Lehrer offener für Schüler sind.	other	1
30	3	Darüber hinaus weist es auf die Lösung des Problems schüchterner Schüler hin, die eher bereit sind, an einer schriftlichen als an einer mündlichen Diskussion teilzunehmen.	article_pro	1
30	4	Er gibt Beispiele für andere Lernende, die soziale Medien in ihren Unterricht integrieren, die Lernenden stärker in den Unterricht einbeziehen und sich mehr an sie erinnern.	article_pro	1
30	5	<PB> Der Autor verweist auch auf die Vorwürfe der mangelnden Konzentration der Schüler und erklärt, dass ähnliche Vorbehalte einst für Bücher galten, ohne die wir uns jetzt kein Lernen vorstellen können.	article_pro	1
30	6	<PB>  Meiner Meinung nach ist der Prozess der Einbeziehung der Elektronik in die Schulbildung ist etwas unvermeidlich - insbesondere in  die Zeiten von einer Pandemie.	own	1
30	7	Dennoch glaube ich, dass Ablenkung ist immer noch ein wichtiger Aspekt und eine solche Idee nur dann zutreffen würde, wenn die Schüler nicht auf andere Websites zugreifen könnten.	own	1
30	8	Darüber hinweis die Lehrer müsste  die Teilnahme von die Schüler an der Diskussion überprüft werden, damit sich sie tatsächlich auf das Arbeiten konzentrieren und nicht auf das Surfen in sozialen Medien.	own	1
30	9	Insgesamt das ist eine gute Idee für mich, erfordert jedoch einige Details zu verfeinern.	own	1
31	0	Der Zeitungsartikel “Twitter-Unterricht” von Tomasz Kurianowicz erschien am 22.	info_article	1
31	1	"Juni 2011, in der ""Zeit-Online"".Darin behandelt der Autor ob soziale Medien in der Schule während dem Unterricht zu pädagogischen Zwecke benutzt werden sollten."	info_article_topic	1
31	2	<PB> Der Autor erklärt in seinem Bericht, dass die Benutzung von Sozialen Netzwerke sowohl positive als auch negative Konsequenzen haben können.	intro_topic	1
31	3	In seinem Artikel beschreibt er die positive Wirkung die diese Benutzung auf Scheue und zurückhaltende Schüler, die so die Möglichkeit haben ihre Meinung während dem Unterricht ohne Bescheidenheit mitzuteilen.	article_pro	1
31	4	Dieses Phänomen wurde auch von dem Medienpädagoge Björn Friedrich untersucht und bestätigt.	article_pro	1
31	5	<PB> Obwohl schon einige Lehrer in verschiedenen Ländern diese Methode des Unterrichts benutzen, wird sie trotzdem von vielen noch skeptisch betrachtet.	article_con	1
31	6	Der Grund dafür ist die immer noch weit verbreitete Zurückhaltung gegenüber dem Internet.	article_con	1
31	7	Da wo früher Lehrer Mobiltelefone vor dem Unterricht einsammelten, um Ablenkungen zu vermeiden, werden sie jetzt während dem Unterricht benutzt.	other	1
31	8	<PB> Meiner Meinung nach hat der Autor dieses Artikels, Tomasz Kurianowicz, recht.	own	1
31	9	Ich unterstütze seine Meinung gegenüber der Benutzung von Sozialen Netzwerke.	own	1
31	10	Ich finde, dass durch die Benutzung dieser Mittel Schüler den Inhalt besser verstehen und applizieren können.	own	1
31	11	Ich verstehe die Zurückhaltung verschiedener Lehrer gegenüber der Benutzung solcher Mitteln, aber ich finde das könnte wirklich eine Bereicherung und eine Verbesserung des Schulsystem für die Schüler.	own	1
32	0	"Tomasz Kurianowicz schreibt in seinem Artikel ""Twitter-Unterricht"" über eine Methode den Unterricht zu gestalten, nämlich die aktive Nutzung von sozialen Netzwerken."	info_article_topic	1
32	1	In seinem Artikel nennt er einige Beispiele in denen dieses neue Phänomen ein wichtiger Teil des Klassenzimmers geworden ist und was dies mit sich gebracht hat.	intro_topic	1
32	2	<PB> Der Autor beschreibt wie einige Lehrer sich soziale Netzwerke zu Nutzen gemacht haben und ihre Schüler mithilfe dieser Netzwerke dazu bringen, auf eine besondere, dennoch bisher noch sehr neue Art und Weise am Unterricht teilzunehmen.	article_pro	1
32	3	Mehrere Lehrer nutzen soziale Netzwerke wie zum Beispiel Twitter während des Unterrichts um Schüler zum Beispiel dazu anzuspornen kurze Kommentare mit der Klasse zu teilen und aktiv mit zu diskutieren.	article_pro	1
32	4	<PB> In der Sicht des Autors kann die Nutzung von sozialen Netzwerken im Unterricht dabei helfen Diskussionen anzustoßen, da sogar Schüler, die sonst eher schweigen, durch das Schreiben anstatt des Redens sich mehr dazu bereit fühlen, beim Diskussionen im Unterricht mitzumachen.	article_pro	1
32	5	Außerdem hilft das aktiv sein im Unterricht sich den Stoff der während des Unterrichts behandelt wird besser zu merken, da Situationen in denen sie aktiv involviert waren den Schülern besser im Gedächtnis bleiben.	article_pro	1
32	6	<PB> Ich finde dass der Autor seine Argumente gut präsentiert und ich kann seine Argumentation nachvollziehen.	own	1
32	7	Ich persönlich glaube dass sich mehr Lehrer soziale Netzwerke zu Nutzen machen sollten da heutzutage viele Schüler an diese Art der Technologie gewohnt sind und sie im Alltag benutzen.	own	1
32	8	Dadurch kann man die Schüler dazu motivieren, unbekannte Materie zu lernen aber auf einer bekannten Plattform und auf eine interaktive Art und Weise.	own	1
33	0	Der Autor des Artikels schreibt über den Einsatz von sozialen Netzwerken wie Twitter als Lehrmittel im Unterricht.	intro_topic	1
33	1	Dies wäre für viele eine willkommene Ergänzung zu den bereits bestehenden Lehrmaterialien und -methoden, auf Widerstand stoßt diese Idee allerdings auch.	intro_topic	1
33	2	<PB> Soziale Netzwerke sind eine Möglichkeit, den behandelten Inhalt mit der Gegenwart zu verbinden, da sie von der größten Mehrheit der Schüler gut bekannt sind, was das Lernen von Themen in Geschichte oder Deutsch besonders fördern kann.	article_pro	1
33	3	Außerdem sind sie auch eine Alternative zur Teilnahme im Unterricht, wenn Schüler sich nicht trauen, aktiv teilzunehmen - dies ist der Fall, wenn man auf Twitter Kommentare schreiben oder Fragen stellen kann, um z.B. den Unterrichtsablauf oder den LehrerIn nicht zu unterbrechen.	article_pro	1
33	4	<PB> Diese Umstrukturierung kann aber für viele Lehrkräfte einen Riesenaufwand darstellen, da viele mit solchen Werkzeugen nicht vertraut sind, und deren Verwendung im Klassenraum könnte möglicherweise zu einer großen Ablenkung führen - wovor viele Angst haben.	article_con	1
33	5	<PB> Der Einsatz von sozialen Netzwerken im Unterricht bringt viele Möglichkeiten für eine bessere, moderne Schulerfahrung mit sich, die Umsetzung hängt aber stark von der Bereitschaft der Lehrkraft ab, sich mit solchen Werkzeugen auseinanderzusetzen.	own	1
33	6	Fehlt die Bereitschaft, könnte dies zu einem ablenkenden Einsatz führen, was nicht erwünscht ist und Schüler benachteiligen kann - man sollte also diese Möglichkeit soweit fördern, wie sie umsetzbar ist, Lehrkräfte dürfen dabei allerdings auf keinen Fall überfordert werden.	own	1
34	0	Der Zeitungsartikel „Twitter-Unterricht“ von Tomasz Kurianowicz erschien am 22.06.2011 in der “Zeit Online”.	info_article	1
34	1	Der Autor befasst sich mit dem gebrauch des Internets und soziale Medien, insbesondere Twitter im Unterricht, um den Schülern besser Lehrinhalte zu vermitteln.	intro_topic	1
34	2	<PB> Der Autor beschreibt die verschiedenen Einsatzmöglichkeiten von sozialen Medien im Unterricht z.B. bei Diskussionen über Gedichte oder dem Schreiben von Kurzgeschichten.	article_pro	1
34	3	Auch argumentiert er das die Sorge um das Ablenkungspotenzial von sozialen Medien unbegründet sei, da es genügend andere Möglichkeiten zur Ablenkung gäbe und Lehrer z.B. keine Sorge haben, wenn sich die Schüler mit einem Buch ablenken.	article_pro	1
34	4	<PB> Der Autor stützt seine Ansicht mit Beispielen, indem Lehrer im Unterricht erfolgreich soziale Medien nutzen.	article_pro	1
34	5	So beschreibt er den Versuchsaufbau des Medienpädagogen Björn Friedrich, der zu dem Schluss kam, das sich Twitter gut dafür eignet Diskussionen zu beginnen.	article_pro	1
34	6	Für ein weiteres Beispiel nennt er die Nutzung von Twitter von User @tiny_tales, indem Kurzgeschichten geschrieben und das Beste prämiert wird.	article_pro	1
34	7	Auch bereitet Twitter die Möglichkeit historische Ereignisse durchzuspielen, wodurch sie den Schülern besser im Gedächtnis blieben, wie Eike Rösch,  auf seinem Blog Medienpädagogik schreibt.	article_pro	1
34	8	<PB> Abschließend kann ich den Standpunkt des Autors gut nachvollziehen, die meisten Schulen integrieren das Internet und soziale Medien zu wenig in ihren Lehrplan, dabei sind diese Dinge schon längst Alltag bei den Schülern.	own	1
34	9	Auch ist es allgemein bekannt das Schüler aufmerksamer sind und sich Inhalte besser einprägen können, wenn sie sich interaktiv mit dem Lernstoff beschäftigen konnten und es nicht nur Frontal-Unterricht gab.	own	1
34	10	Darum halte ich es für sinnvoll dies mehr im Unterricht zu nutzen.	own	1
35	0	"In diesem Text geht es um der Artikel ""Twitter-Unterricht"" von Tomasz Kurianowicz vom 22.Juni 2011 auf Zeit Online."	info_article	1
35	1	Darin wird beschrieben, wie sehr sich der Unterricht im Laufe der Zeit wandelt und ob Onlinemedien wie Twitter eher ein Vorteil oder Nachteil im Unterricht darstellen.	intro_topic	1
35	2	<PB> Der Autor ist ganz klar für die Integration von Medien, da diese eine sinvolle Rolle einnehmen können da es sehr viele positive Wirkungen durch einfachste Anwendungen im Netz gibt.	article_pro	1
35	3	Etwaige negative Wirkungen dadurch können bei gelernten Lehrkräften schnell beseitigt werden, sodass der beste Lerneffekt besteht.	own	1
35	4	<PB> Einige Vorteile dadurch wären, dass ansonsten eher stille Schüler sich durch die anonymisierten oder nicht persönlich vorgetragenen Antworten mehr trauen und auch mehr zum Unterricht beitragen als perönlich.	article_pro	1
35	5	Dazu gibt es dann auch noch den tollen Effekt, dass das Internet auch für die bessere Einprägung von relevanten Informationen verwendet werden kann- vor allem Twitter.	article_pro	1
35	6	Die Gesellschaft und das Internet in der Schule entwickeln sich weiter, das ist natürlich.	article_pro	1
35	7	Allerdings gibt es auch ernstzunehmende Gegenargumente wie die Zerstreuung durch Ablenkungen.	article_con	1
35	8	Das Internet ist für Schüler etwas cooles, wo man abertausende Sachen machen kann und unaufmerksame Lehrer können dem oft nicht Einhalt gebieten.	article_con	1
35	9	"<PB>  Meiner Meinung nach ist das Internet definitiv eine Bereicherung des Unterrichts, ich selber habe in der Schule und an der Uni schon oft ""Kahoot"" oder ähnliches Benutzt."	own	1
35	10	"""Moodle"" ist für Schulen heutzutage schon kaum mehr wegzudenken."	own	1
35	11	Wenn die Lehrkräfte mit dem Internet und dessen Vorteilen und Tücken vertraut sind, kann der Nutzung von Twitter oder anderen Onlinemedien zur Bildung nichts entgegengesetzt werden, damit stimme ich dem Autor voll und ganz zu.	own	1
35	12	Das Internet ist eine Bereicherung!	own	1
36	0	Das Lernen aus der Ferne über soziale Netzwerke könnte die Zukunft sein.	off_topic	1
36	1	Der einfache Zugang zu allen Materialien kann das Lernen für Jung und Alt erleichtern.	off_topic	1
36	2	Jeder Schüler hätte direkten Zugang zu dem, was er tut, er müsste nicht in der Schule sitzen, er kann es buchstäblich überall nachschauen.	off_topic	1
36	3	Die Möglichkeit, dass jeder eine Sache auf einmal kommentieren kann, wäre eine sehr gute Option für die Schüler, der Lehrer kann dann sehen, was alle Schüler sagen.	own	1
36	4	Außerdem, machen wir uns nichts vor, können wir im Internet viel mehr Dinge überprüfen als in Lehrbüchern, es wäre auch eine ökologische Form.	own	1
36	5	Leider sind junge Menschen während einer wichtigen Unterrichtsstunde anfällig für Ablenkungen,	article_con	1
36	6	laut dem Autor stimmt das nicht und nur ein kleiner Teil ist tatsächlich anfällig dafür, andere Dinge zu tun.	article_pro	1
36	7	Meiner Meinung nach stimmt das, und die Jugendlichen würden im Unterricht machen, was sie wollen, anstatt Übungen zu machen und sich zu entwickeln.	own	1
36	8	Aber die Lösung ist einfach genug Lektion auf Konversation, die leider tweeter bietet nicht, dass.	other	1
36	9	Ich denke, dass der Lehrer selbst manchmal sogar ein paar Tage auf eine Antwort von einigen Schülern warten könnte.	off_topic	1
36	10	Nicht jeder möchte dem Lehrer sofort zurückschreiben.	off_topic	1
36	11	Außerdem benötigen Sie zum bequemen Arbeiten wahrscheinlich einen Computer oder einen Laptop.	own	1
36	12	Natürlich können Sie auch von Ihrem Telefon aus senden, aber auf Dauer ist das sehr schädlich und nicht bequem.	own	1
36	13	Und nicht jeder hat ständig Zugang zum Internet, geschweige denn zu einem Computer.	own	1
36	14	Ich denke, dass mit Hilfe von Zuschüssen dieses Problem gelöst wurde.	own	1
36	15	<PB> Alles in allem wäre es eine gute Option und ich würde sie verwenden	own	1
37	0	"Der Online-Artikel "" Twitter-Unterricht von dem Autor Tomasz Kurianowicz erschienen am 22."	info_article	1
37	1	"Juni 2011  auf ""zeit. de""."	info_article	1
37	2	Darin argumentiert der Autor für eine neue Methode des Lernens über die Social-Mediaplattform Twitter.	intro_topic	1
37	3	Am Anfang des Textes beschreibt er die aktuelle Situation, dass Lehrer sich nicht scheuen online auf Schüler/innen zuzukommen um mit Ihnen die Fragen durch zu gehen oder Ratschläge zu geben.	article_pro	1
37	4	<PB> Er erwähnt dann, dass die Social Media Plattform Twitter eine sehr gute alternative zum langweiligen Unterricht, den wir alle kennen.	article_pro	1
37	5	Twitter ist dafür praktisch, da die Schüler und Schülerinnen vor dem Laptop sitzen können und Ihre Kommentare abgeben können und ihre persönliche Meinung artikulieren können.	article_pro	1
37	6	Die Abgaben dürfen jeweils nur 140 Zeichen lang sein.	article_pro	1
37	7	Diese Methode des Unterrichts ist vorteilhaft, da es den Gesprächsverlauf fördert, weil so die Schwelle in der Klasse  niedriger ist   und somit die schüchternen Schüler/innen sich auch mehr beteiligen am Unterricht.	article_pro	1
37	8	Ein weiterer Vorteil ist, dass der Lernstoff so besser im Gedächtnis bleibt und der Unterricht wird interessanter und abwechslungsreicher.	article_pro	1
37	9	Der Lehrer kann natürlich auch auf diese Beiträge zugreifen und in den Unterricht integrieren.	article_pro	1
37	10	<PB> Leider herrscht noch bei vielen Lehrern Skepsis,	article_con	1
37	11	doch es reifen neue und junge Lehrern heran, die dann fähig sind.	article_pro	1
37	12	Der Autor ist der Meinung, dass dies die zukünftige Unterrichtsmethode ist.	article_pro	1
37	13	Die Argumentationen vom Autor sind nachvollziehbar.	own	1
37	14	Jedoch würde ich nicht die Plattform Twitter benutzen sondern eine seriösere Plattform.	own	1
38	0	Fernunterricht hat meiner Meinung nach Vor- und Nachteile.	off_topic	1
38	1	Es ermutigt die Schüler zum Lernen, verursacht aber auch Probleme bei der Aufrechterhaltung eines gesunden Lebensstils.	off_topic	1
38	2	Studenten mögen soziale Medien, daher ist Fernunterricht eine schöne Abwechslung für sie.	off_topic	1
38	3	Die Lehrer konnten viel aus dem Fernunterricht lernen und sich gemeinsam mit den Schülern entwickeln.	off_topic	1
38	4	Die Nachteile dieser Lehre werden durch langes Sitzen vor dem Bildschirm verursacht, was zu einer Verschlechterung des Sehvermögens und einer Schwächung der Wirbelsäule führen kann.	off_topic	1
38	5	Remote Learning kann dazu führen, dass Sie das Gefühl verlieren, Notizbücher und Bücher zu führen, da sich alles im Internet befindet.	off_topic	1
38	6	Fernunterricht kann zu vielen Testproblemen führen, da es den Schülern das Betrügen erleichtert.	off_topic	1
38	7	Die Schüler können die Klasse verlassen und so tun, als wären sie in der Klasse, und der Lehrer kann die Anwesenheit des Schülers nicht überprüfen.	off_topic	1
38	8	Online-Lernen kann auch Geschichten erzeugen, aber es schafft auch Schüchternheit bei Schülern, weil sie zu Hause eingesperrt sind und nicht in der Gemeinschaft leben.	off_topic	1
38	9	Das Problem kann auch durch professionellen und praktischen Unterricht verursacht werden, da es schwieriger ist, solche Kurse über das Internet zu lernen, und sie Probleme haben werden.	off_topic	1
38	10	Online-Kurse liegen in der Verantwortung des Schülers, da er möglicherweise Probleme hat, die entsprechenden Prüfungen zu bestehen, wenn er nicht zu den Kursen kommt.	off_topic	1
38	11	Meiner Meinung nach sind die Aktivitäten in der Schule eine bessere Option für die Schüler, um den alten Unterricht beizubehalten, da dies für beide Seiten einfacher ist.	off_topic	1
39	0	Ein am 22.	info_article	1
39	1	Juni 2011 in der Onlineausgabe der Zeit erschienener Artikel aus der Feder von Tomasz Kurianowicz bringt neuen Schwung in die festgefahrene Debatte in Bildungskreisen darüber, wie der Schulunterricht im Gleichschritt mit den technologischen Fortschritten der Gegenwart aktualisiert und überarbeitet werden kann.	info_article_topic	1
39	2	Der Autor führt darin eine zukunftsträchtige Alternative zum altbackenen Verbal- und Frontalunterricht ein, die neue Perspektiven und Herangehensweisen an das Thema der Unterrichtsgestaltung eröffnet.	intro_topic	1
39	3	<PB> Aus seiner Sicht dürfen soziale Medien - und dabei insbesondere Twitter - nicht länger aus Unwissen oder Unwillen von den Bildungsverantwortlichen ignoriert werden, böten sie doch bisher kaum ergriffene Chancen zur Einbindung jener Schüler, die dem Unterricht bis dato rein passiv beigewohnt haben.	article_pro	1
39	4	So ließe sich durch die Verlagerung auf textbasierte Mitarbeit die Hemmschwelle vor der aktiven Teilhabe am Klassengeschehen selbst für stille und schüchterne Schüler*innen nachweislich senken.	article_pro	1
39	5	Überhaupt rege die vermehrte Förderung interaktiver Textgestaltung entlang des Unterrichtsstoffes zur regen Denkarbeit an und bringe damit den Vorteil mit sich, Behandeltes selbst bis nach dem Glockenläuten im Gedächtnis zu behalten und dadurch tatsächlich zu erlernen.	article_pro	1
39	6	<PB> Das einzige Gegenargument zur Idee sieht der Autor somit in den Händen des Lehrpersonals selbst, welches sich trotz überwältigender Argumente noch immer gegen eine Adaption seiner veralteten Methoden sträubt.	article_con	1
39	7	Zu groß scheint noch die Skepsis vor dem Internet und seiner Inhalte, zu festgefahren traditionelle Methoden und Strukturen.	article_con	1
39	8	Die notwendige Wachablöse durch aufgeschlossene und wie ihre Schüler online sozialisierte Lehrer scheint dennoch nur eine Frage der Zeit.	article_pro	1
39	9	<PB>  Ebenjenem Gedankengang des Autors stimme ich durchwegs zu.	own	1
39	10	Die Notwendigkeit der Veränderung liegt offen auf der Hand, und auch diesmal wird ihr Widerstand nicht ewig bestehen können, zumal er überwiegend von betagten Schultern getragen wird.	own	1
39	11	Vielen Lehrern jener Generation der Blockade wird Herbert Grönemeyer noch ein Begriff sein.	own	1
39	12	In dessen Worten: Kinder an die Macht!	own	1
40	0	"Der Artikel ""Twitter-Unterricht"" erscheint in 2011 in Zeit-Online."	info_article	1
40	1	Der Autor Thomas Kurianowicz vertritt in diesem Artikel eine einseitige Meinung zur Verwendung der Smartphones während dem Unterricht.	intro_topic	1
40	2	Seine Argumente sind die abwechslungsreicher gestalteten Unterrichtsmodule, wie z.B.	article_pro	1
40	3	Einsetzen von Google Maps und Youtube und Animierung aller Schüler und Schülerinnen zur Teilnahme an Unterricht.	article_pro	1
40	4	Durch Schreiben der Kommentare direkt auf Twitter, werden auch die schüchternen Schüler beteiligt.	article_pro	1
40	5	<PB> Aus der Sicht des Autors, werden die SchülerInnen und die PädagogInnen nicht abgelenkt.	article_pro	1
40	6	Er argumentiert das mit der Zitierung des Medienpädagoge Björn Friedrich der dies untersucht hat.	article_pro	1
40	7	Andere vom Autor zitierte Studien bestätigen, dass die Skepsis der Verwendung der Sozialen Netzwerke und Medien im Unterricht nicht fundiert, der Unterricht wird dadurch viel interessanter.	article_pro	1
40	8	Die restliche Skepsis wie Ablenkung sind am Ende des Artikels durch Zeitanpassung und Unwissenheit demontiert.	own	1
40	9	Da dieser Artikel 9 Jahre vor der Covid Pandemie publiziert wurde, zeigt dass der Autor vollkommen Recht gehabt hatte und nur die Zeit kann neue Medien zu Alltags-Medien ändern.	own	1
40	10	<PB> Zusätzlich durch die schnelle Reaktion der Gesellschaft auch der Unterricht musste rasch angepasst werden und, was in 2011 als mögliche Ablenkung galt, wird heute als Unterrichtsmittel betrachtet - nämlich, das Internet.	own	1
40	11	Was zu kritisieren ist, ist die Einseitigkeit des Autors, da er nur positive Studien zum Thema herangezogen hat und mit Sicherheit haben psychologische und soziologische Studien im Bereich des Unterrichts nicht immer das Internet als positive Entwicklung gesehen.	own	1
41	0	"Der Artikel ""Twitter-Unterricht"" von Tomasz Kurianowicz erschien am 22.06.2011 in der Zeit Online."	info_article	1
